X, Z, P
1.01602500e-03, -7.47450000e-05, 1.46595000e+01
1.02243500e-03, -7.76850000e-05, 1.46369000e+01
1.02884500e-03, -8.08425000e-05, 1.46164000e+01
1.03525500e-03, -8.42125000e-05, 1.45979000e+01
1.04166500e-03, -8.77900000e-05, 1.45812000e+01
1.04807500e-03, -9.15725000e-05, 1.45663000e+01
1.05448500e-03, -9.55575000e-05, 1.45531000e+01
1.06089500e-03, -9.97425000e-05, 1.45413000e+01
1.06730500e-03, -1.04120000e-04, 1.45309000e+01
1.07371500e-03, -1.08683000e-04, 1.45217000e+01
1.08012500e-03, -1.13433000e-04, 1.45136000e+01
1.08653500e-03, -1.18360000e-04, 1.45065000e+01
1.09294500e-03, -1.23460000e-04, 1.45003000e+01
1.09935500e-03, -1.28733000e-04, 1.44948000e+01
1.10576500e-03, -1.34165000e-04, 1.44900000e+01
1.11217500e-03, -1.39755000e-04, 1.44859000e+01
1.11858500e-03, -1.45495000e-04, 1.44822000e+01
1.12500000e-03, -1.51380000e-04, 1.44791000e+01
1.13141500e-03, -1.57408000e-04, 1.44763000e+01
1.13782500e-03, -1.63565000e-04, 1.44739000e+01
1.14423500e-03, -1.69852000e-04, 1.44717000e+01
1.15064500e-03, -1.76263000e-04, 1.44699000e+01
1.15705500e-03, -1.82780000e-04, 1.44682000e+01
1.16346500e-03, -1.89405000e-04, 1.44668000e+01
1.16987500e-03, -1.96135000e-04, 1.44656000e+01
1.17628500e-03, -2.02957000e-04, 1.44645000e+01
1.18269500e-03, -2.09863000e-04, 1.44635000e+01
1.18910500e-03, -2.16845000e-04, 1.44627000e+01
1.19551500e-03, -2.23900000e-04, 1.44620000e+01
1.20192500e-03, -2.31023000e-04, 1.44613000e+01
1.20833500e-03, -2.38200000e-04, 1.44608000e+01
1.21474500e-03, -2.45425000e-04, 1.44603000e+01
1.22115500e-03, -2.52693000e-04, 1.44599000e+01
1.22756500e-03, -2.59995000e-04, 1.44596000e+01
1.23397500e-03, -2.67323000e-04, 1.44593000e+01
1.24038500e-03, -2.74670000e-04, 1.44591000e+01
1.24679500e-03, -2.82032000e-04, 1.44590000e+01
3.20500000e-06, -2.60457000e-04, 1.57120000e+01
9.61500000e-06, -2.67080000e-04, 1.57118000e+01
1.60250000e-05, -2.73695000e-04, 1.57117000e+01
2.24350000e-05, -2.80292000e-04, 1.57116000e+01
2.88450000e-05, -2.86862000e-04, 1.57115000e+01
3.52550000e-05, -2.93403000e-04, 1.57114000e+01
4.16650000e-05, -2.99908000e-04, 1.57113000e+01
4.80750000e-05, -3.06367000e-04, 1.57112000e+01
5.44850000e-05, -3.12775000e-04, 1.57112000e+01
6.08950000e-05, -3.19125000e-04, 1.57111000e+01
6.73050000e-05, -3.25412000e-04, 1.57111000e+01
7.37150000e-05, -3.31627000e-04, 1.57111000e+01
8.01250000e-05, -3.37765000e-04, 1.57111000e+01
8.65350000e-05, -3.43820000e-04, 1.57111000e+01
9.29450000e-05, -3.49785000e-04, 1.57111000e+01
9.93550000e-05, -3.55652000e-04, 1.57112000e+01
1.05765000e-04, -3.61418000e-04, 1.57113000e+01
1.12175000e-04, -3.67078000e-04, 1.57113000e+01
1.18585000e-04, -3.72623000e-04, 1.57114000e+01
1.25000000e-04, -3.78045000e-04, 1.57115000e+01
1.31415000e-04, -3.83343000e-04, 1.57116000e+01
1.37825000e-04, -3.88508000e-04, 1.57117000e+01
1.44235000e-04, -3.93538000e-04, 1.57118000e+01
1.50645000e-04, -3.98430000e-04, 1.57119000e+01
1.57055000e-04, -4.03172000e-04, 1.57120000e+01
1.63465000e-04, -4.07762000e-04, 1.57121000e+01
1.69875000e-04, -4.12195000e-04, 1.57122000e+01
1.76285000e-04, -4.16467000e-04, 1.57124000e+01
1.82695000e-04, -4.20577000e-04, 1.57125000e+01
1.89105000e-04, -4.24515000e-04, 1.57126000e+01
1.95515000e-04, -4.28278000e-04, 1.57127000e+01
2.01925000e-04, -4.31868000e-04, 1.57128000e+01
2.08335000e-04, -4.35275000e-04, 1.57130000e+01
2.14745000e-04, -4.38495000e-04, 1.57131000e+01
2.21155000e-04, -4.41527000e-04, 1.57132000e+01
2.27565000e-04, -4.44367000e-04, 1.57133000e+01
2.33975000e-04, -4.47013000e-04, 1.57134000e+01
2.40385000e-04, -4.49460000e-04, 1.57136000e+01
2.46795000e-04, -4.51710000e-04, 1.57137000e+01
2.53205000e-04, -4.53760000e-04, 1.57138000e+01
2.59615000e-04, -4.55608000e-04, 1.57139000e+01
2.66025000e-04, -4.57248000e-04, 1.57141000e+01
2.72435000e-04, -4.58678000e-04, 1.57142000e+01
2.78845000e-04, -4.59895000e-04, 1.57143000e+01
2.85255000e-04, -4.60905000e-04, 1.57144000e+01
2.91665000e-04, -4.61705000e-04, 1.57146000e+01
2.98075000e-04, -4.62290000e-04, 1.57147000e+01
3.04485000e-04, -4.62665000e-04, 1.57148000e+01
3.10895000e-04, -4.62825000e-04, 1.57149000e+01
3.17305000e-04, -4.62772000e-04, 1.57150000e+01
3.23715000e-04, -4.62505000e-04, 1.57152000e+01
3.30125000e-04, -4.62023000e-04, 1.57153000e+01
3.36535000e-04, -4.61330000e-04, 1.57154000e+01
3.42945000e-04, -4.60425000e-04, 1.57155000e+01
3.49355000e-04, -4.59310000e-04, 1.57157000e+01
3.55765000e-04, -4.57985000e-04, 1.57158000e+01
3.62175000e-04, -4.56450000e-04, 1.57159000e+01
3.68585000e-04, -4.54710000e-04, 1.57160000e+01
3.75000000e-04, -4.52765000e-04, 1.57162000e+01
3.81415000e-04, -4.50615000e-04, 1.57163000e+01
3.87825000e-04, -4.48263000e-04, 1.57164000e+01
3.94235000e-04, -4.45712000e-04, 1.57165000e+01
4.00645000e-04, -4.42970000e-04, 1.57166000e+01
4.07055000e-04, -4.40035000e-04, 1.57168000e+01
4.13465000e-04, -4.36908000e-04, 1.57169000e+01
4.19875000e-04, -4.33593000e-04, 1.57170000e+01
4.26285000e-04, -4.30097000e-04, 1.57171000e+01
4.32695000e-04, -4.26420000e-04, 1.57173000e+01
4.39105000e-04, -4.22568000e-04, 1.57174000e+01
4.45515000e-04, -4.18545000e-04, 1.57175000e+01
4.51925000e-04, -4.14355000e-04, 1.57176000e+01
4.58335000e-04, -4.10002000e-04, 1.57177000e+01
4.64745000e-04, -4.05488000e-04, 1.57178000e+01
4.71155000e-04, -4.00817000e-04, 1.57179000e+01
4.77565000e-04, -3.96000000e-04, 1.57181000e+01
4.83975000e-04, -3.91040000e-04, 1.57182000e+01
4.90385000e-04, -3.85943000e-04, 1.57183000e+01
4.96795000e-04, -3.80710000e-04, 1.57184000e+01
5.03205000e-04, -3.75348000e-04, 1.57185000e+01
5.09615000e-04, -3.69862000e-04, 1.57185000e+01
5.16025000e-04, -3.64260000e-04, 1.57186000e+01
5.22435000e-04, -3.58547000e-04, 1.57187000e+01
5.28845000e-04, -3.52730000e-04, 1.57187000e+01
5.35255000e-04, -3.46813000e-04, 1.57188000e+01
5.41665000e-04, -3.40803000e-04, 1.57188000e+01
5.48075000e-04, -3.34705000e-04, 1.57189000e+01
5.54485000e-04, -3.28528000e-04, 1.57189000e+01
5.60895000e-04, -3.22275000e-04, 1.57189000e+01
5.67305000e-04, -3.15958000e-04, 1.57189000e+01
5.73715000e-04, -3.09577000e-04, 1.57188000e+01
5.80125000e-04, -3.03143000e-04, 1.57188000e+01
5.86535000e-04, -2.96663000e-04, 1.57187000e+01
5.92945000e-04, -2.90137000e-04, 1.57186000e+01
5.99355000e-04, -2.83580000e-04, 1.57184000e+01
6.05765000e-04, -2.76995000e-04, 1.57183000e+01
6.12175000e-04, -2.70387000e-04, 1.57181000e+01
6.18585000e-04, -2.63770000e-04, 1.57178000e+01
6.25000000e-04, -2.57145000e-04, 1.57175000e+01
6.31415000e-04, -2.50517000e-04, 1.57172000e+01
6.37825000e-04, -2.43897000e-04, 1.57168000e+01
6.44235000e-04, -2.37290000e-04, 1.57163000e+01
6.50645000e-04, -2.30702000e-04, 1.57158000e+01
6.57055000e-04, -2.24147000e-04, 1.57152000e+01
6.63465000e-04, -2.17625000e-04, 1.57145000e+01
6.69875000e-04, -2.11140000e-04, 1.57137000e+01
6.76285000e-04, -2.04707000e-04, 1.57129000e+01
6.82695000e-04, -1.98327000e-04, 1.57119000e+01
6.89105000e-04, -1.92007000e-04, 1.57108000e+01
6.95515000e-04, -1.85757000e-04, 1.57095000e+01
7.01925000e-04, -1.79580000e-04, 1.57081000e+01
7.08335000e-04, -1.73480000e-04, 1.57066000e+01
7.14745000e-04, -1.67470000e-04, 1.57048000e+01
7.21155000e-04, -1.61555000e-04, 1.57028000e+01
7.27565000e-04, -1.55738000e-04, 1.57006000e+01
7.33975000e-04, -1.50025000e-04, 1.56981000e+01
7.40385000e-04, -1.44423000e-04, 1.56952000e+01
7.46795000e-04, -1.38940000e-04, 1.56921000e+01
7.53205000e-04, -1.33578000e-04, 1.56885000e+01
7.59615000e-04, -1.28342000e-04, 1.56845000e+01
7.66025000e-04, -1.23245000e-04, 1.56799000e+01
7.72435000e-04, -1.18282000e-04, 1.56748000e+01
7.78845000e-04, -1.13465000e-04, 1.56690000e+01
7.85255000e-04, -1.08800000e-04, 1.56625000e+01
7.91665000e-04, -1.04287000e-04, 1.56552000e+01
7.98075000e-04, -9.99325000e-05, 1.56469000e+01
8.04485000e-04, -9.57400000e-05, 1.56377000e+01
8.10895000e-04, -9.17150000e-05, 1.56273000e+01
8.17305000e-04, -8.78650000e-05, 1.56156000e+01
8.23715000e-04, -8.41900000e-05, 1.56026000e+01
8.30125000e-04, -8.06925000e-05, 1.55882000e+01
8.36535000e-04, -7.73800000e-05, 1.55721000e+01
8.42945000e-04, -7.42525000e-05, 1.55544000e+01
8.49355000e-04, -7.13150000e-05, 1.55349000e+01
8.55765000e-04, -6.85700000e-05, 1.55135000e+01
8.62175000e-04, -6.60225000e-05, 1.54902000e+01
8.68585000e-04, -6.36725000e-05, 1.54650000e+01
8.75000000e-04, -6.15225000e-05, 1.54377000e+01
8.81415000e-04, -5.95775000e-05, 1.54086000e+01
8.87825000e-04, -5.78350000e-05, 1.53776000e+01
8.94235000e-04, -5.63000000e-05, 1.53448000e+01
9.00645000e-04, -5.49750000e-05, 1.53103000e+01
9.07055000e-04, -5.38600000e-05, 1.52743000e+01
9.13465000e-04, -5.29575000e-05, 1.52371000e+01
9.19875000e-04, -5.22650000e-05, 1.51988000e+01
9.26285000e-04, -5.17825000e-05, 1.51597000e+01
9.32695000e-04, -5.15150000e-05, 1.51200000e+01
9.39105000e-04, -5.14625000e-05, 1.50802000e+01
9.45515000e-04, -5.16225000e-05, 1.50404000e+01
9.51925000e-04, -5.19950000e-05, 1.50010000e+01
9.58335000e-04, -5.25825000e-05, 1.49623000e+01
9.64745000e-04, -5.33800000e-05, 1.49244000e+01
9.71155000e-04, -5.43900000e-05, 1.48878000e+01
9.77565000e-04, -5.56125000e-05, 1.48525000e+01
9.83975000e-04, -5.70425000e-05, 1.48189000e+01
9.90385000e-04, -5.86800000e-05, 1.47869000e+01
9.96795000e-04, -6.05225000e-05, 1.47568000e+01
1.00320500e-03, -6.25700000e-05, 1.47286000e+01
1.00961500e-03, -6.48200000e-05, 1.47024000e+01
1.01602500e-03, -6.72700000e-05, 1.46781000e+01
1.02243500e-03, -6.99175000e-05, 1.46558000e+01
1.02884500e-03, -7.27575000e-05, 1.46353000e+01
1.03525500e-03, -7.57900000e-05, 1.46167000e+01
1.04166500e-03, -7.90125000e-05, 1.45998000e+01
1.04807500e-03, -8.24175000e-05, 1.45845000e+01
1.05448500e-03, -8.60025000e-05, 1.45708000e+01
1.06089500e-03, -8.97675000e-05, 1.45585000e+01
1.06730500e-03, -9.37075000e-05, 1.45474000e+01
1.07371500e-03, -9.78150000e-05, 1.45376000e+01
1.08012500e-03, -1.02088000e-04, 1.45288000e+01
1.08653500e-03, -1.06523000e-04, 1.45211000e+01
1.09294500e-03, -1.11115000e-04, 1.45141000e+01
1.09935500e-03, -1.15860000e-04, 1.45080000e+01
1.10576500e-03, -1.20748000e-04, 1.45025000e+01
1.11217500e-03, -1.25777000e-04, 1.44977000e+01
1.11858500e-03, -1.30945000e-04, 1.44934000e+01
1.12500000e-03, -1.36242000e-04, 1.44896000e+01
1.13141500e-03, -1.41667000e-04, 1.44862000e+01
1.13782500e-03, -1.47210000e-04, 1.44832000e+01
1.14423500e-03, -1.52868000e-04, 1.44806000e+01
1.15064500e-03, -1.58635000e-04, 1.44782000e+01
1.15705500e-03, -1.64503000e-04, 1.44761000e+01
1.16346500e-03, -1.70465000e-04, 1.44742000e+01
1.16987500e-03, -1.76520000e-04, 1.44725000e+01
1.17628500e-03, -1.82660000e-04, 1.44710000e+01
1.18269500e-03, -1.88875000e-04, 1.44697000e+01
1.18910500e-03, -1.95160000e-04, 1.44685000e+01
1.19551500e-03, -2.01510000e-04, 1.44674000e+01
1.20192500e-03, -2.07920000e-04, 1.44664000e+01
1.20833500e-03, -2.14380000e-04, 1.44656000e+01
1.21474500e-03, -2.20882000e-04, 1.44648000e+01
1.22115500e-03, -2.27425000e-04, 1.44641000e+01
1.22756500e-03, -2.33998000e-04, 1.44635000e+01
1.23397500e-03, -2.40593000e-04, 1.44630000e+01
1.24038500e-03, -2.47205000e-04, 1.44626000e+01
1.24679500e-03, -2.53830000e-04, 1.44622000e+01
3.20500000e-06, -2.31520000e-04, 1.57156000e+01
9.61500000e-06, -2.37407000e-04, 1.57153000e+01
1.60250000e-05, -2.43285000e-04, 1.57150000e+01
2.24350000e-05, -2.49147000e-04, 1.57147000e+01
2.88450000e-05, -2.54987000e-04, 1.57144000e+01
3.52550000e-05, -2.60800000e-04, 1.57142000e+01
4.16650000e-05, -2.66582000e-04, 1.57139000e+01
4.80750000e-05, -2.72328000e-04, 1.57137000e+01
5.44850000e-05, -2.78023000e-04, 1.57135000e+01
6.08950000e-05, -2.83665000e-04, 1.57133000e+01
6.73050000e-05, -2.89255000e-04, 1.57132000e+01
7.37150000e-05, -2.94780000e-04, 1.57131000e+01
8.01250000e-05, -3.00235000e-04, 1.57129000e+01
8.65350000e-05, -3.05618000e-04, 1.57129000e+01
9.29450000e-05, -3.10920000e-04, 1.57128000e+01
9.93550000e-05, -3.16135000e-04, 1.57127000e+01
1.05765000e-04, -3.21260000e-04, 1.57127000e+01
1.12175000e-04, -3.26290000e-04, 1.57127000e+01
1.18585000e-04, -3.31218000e-04, 1.57127000e+01
1.25000000e-04, -3.36037000e-04, 1.57127000e+01
1.31415000e-04, -3.40747000e-04, 1.57127000e+01
1.37825000e-04, -3.45340000e-04, 1.57127000e+01
1.44235000e-04, -3.49812000e-04, 1.57128000e+01
1.50645000e-04, -3.54160000e-04, 1.57128000e+01
1.57055000e-04, -3.58375000e-04, 1.57129000e+01
1.63465000e-04, -3.62455000e-04, 1.57129000e+01
1.69875000e-04, -3.66395000e-04, 1.57130000e+01
1.76285000e-04, -3.70193000e-04, 1.57130000e+01
1.82695000e-04, -3.73845000e-04, 1.57131000e+01
1.89105000e-04, -3.77347000e-04, 1.57132000e+01
1.95515000e-04, -3.80692000e-04, 1.57133000e+01
2.01925000e-04, -3.83882000e-04, 1.57133000e+01
2.08335000e-04, -3.86912000e-04, 1.57134000e+01
2.14745000e-04, -3.89773000e-04, 1.57135000e+01
2.21155000e-04, -3.92465000e-04, 1.57136000e+01
2.27565000e-04, -3.94993000e-04, 1.57137000e+01
2.33975000e-04, -3.97345000e-04, 1.57138000e+01
2.40385000e-04, -3.99520000e-04, 1.57139000e+01
2.46795000e-04, -4.01520000e-04, 1.57140000e+01
2.53205000e-04, -4.03342000e-04, 1.57140000e+01
2.59615000e-04, -4.04985000e-04, 1.57141000e+01
2.66025000e-04, -4.06443000e-04, 1.57142000e+01
2.72435000e-04, -4.07713000e-04, 1.57143000e+01
2.78845000e-04, -4.08795000e-04, 1.57144000e+01
2.85255000e-04, -4.09693000e-04, 1.57145000e+01
2.91665000e-04, -4.10403000e-04, 1.57146000e+01
2.98075000e-04, -4.10922000e-04, 1.57147000e+01
3.04485000e-04, -4.11255000e-04, 1.57148000e+01
3.10895000e-04, -4.11400000e-04, 1.57149000e+01
3.17305000e-04, -4.11355000e-04, 1.57150000e+01
3.23715000e-04, -4.11115000e-04, 1.57151000e+01
3.30125000e-04, -4.10688000e-04, 1.57152000e+01
3.36535000e-04, -4.10072000e-04, 1.57153000e+01
3.42945000e-04, -4.09268000e-04, 1.57154000e+01
3.49355000e-04, -4.08277000e-04, 1.57155000e+01
3.55765000e-04, -4.07100000e-04, 1.57156000e+01
3.62175000e-04, -4.05735000e-04, 1.57157000e+01
3.68585000e-04, -4.04188000e-04, 1.57158000e+01
3.75000000e-04, -4.02457000e-04, 1.57159000e+01
3.81415000e-04, -4.00545000e-04, 1.57160000e+01
3.87825000e-04, -3.98455000e-04, 1.57161000e+01
3.94235000e-04, -3.96190000e-04, 1.57162000e+01
4.00645000e-04, -3.93752000e-04, 1.57163000e+01
4.07055000e-04, -3.91142000e-04, 1.57164000e+01
4.13465000e-04, -3.88363000e-04, 1.57164000e+01
4.19875000e-04, -3.85418000e-04, 1.57165000e+01
4.26285000e-04, -3.82310000e-04, 1.57166000e+01
4.32695000e-04, -3.79040000e-04, 1.57167000e+01
4.39105000e-04, -3.75615000e-04, 1.57168000e+01
4.45515000e-04, -3.72040000e-04, 1.57168000e+01
4.51925000e-04, -3.68315000e-04, 1.57169000e+01
4.58335000e-04, -3.64445000e-04, 1.57170000e+01
4.64745000e-04, -3.60433000e-04, 1.57170000e+01
4.71155000e-04, -3.56282000e-04, 1.57171000e+01
4.77565000e-04, -3.52000000e-04, 1.57171000e+01
4.83975000e-04, -3.47590000e-04, 1.57171000e+01
4.90385000e-04, -3.43058000e-04, 1.57172000e+01
4.96795000e-04, -3.38407000e-04, 1.57172000e+01
5.03205000e-04, -3.33642000e-04, 1.57172000e+01
5.09615000e-04, -3.28767000e-04, 1.57172000e+01
5.16025000e-04, -3.23788000e-04, 1.57172000e+01
5.22435000e-04, -3.18710000e-04, 1.57172000e+01
5.28845000e-04, -3.13540000e-04, 1.57172000e+01
5.35255000e-04, -3.08280000e-04, 1.57171000e+01
5.41665000e-04, -3.02938000e-04, 1.57170000e+01
5.48075000e-04, -2.97515000e-04, 1.57170000e+01
5.54485000e-04, -2.92023000e-04, 1.57169000e+01
5.60895000e-04, -2.86468000e-04, 1.57167000e+01
5.67305000e-04, -2.80853000e-04, 1.57166000e+01
5.73715000e-04, -2.75180000e-04, 1.57164000e+01
5.80125000e-04, -2.69460000e-04, 1.57162000e+01
5.86535000e-04, -2.63700000e-04, 1.57160000e+01
5.92945000e-04, -2.57903000e-04, 1.57157000e+01
5.99355000e-04, -2.52073000e-04, 1.57154000e+01
6.05765000e-04, -2.46217000e-04, 1.57151000e+01
6.12175000e-04, -2.40345000e-04, 1.57147000e+01
6.18585000e-04, -2.34462000e-04, 1.57142000e+01
6.25000000e-04, -2.28573000e-04, 1.57137000e+01
6.31415000e-04, -2.22680000e-04, 1.57132000e+01
6.37825000e-04, -2.16795000e-04, 1.57125000e+01
6.44235000e-04, -2.10922000e-04, 1.57118000e+01
6.50645000e-04, -2.05070000e-04, 1.57111000e+01
6.57055000e-04, -1.99243000e-04, 1.57102000e+01
6.63465000e-04, -1.93443000e-04, 1.57092000e+01
6.69875000e-04, -1.87680000e-04, 1.57082000e+01
6.76285000e-04, -1.81962000e-04, 1.57070000e+01
6.82695000e-04, -1.76292000e-04, 1.57057000e+01
6.89105000e-04, -1.70675000e-04, 1.57042000e+01
6.95515000e-04, -1.65118000e-04, 1.57026000e+01
7.01925000e-04, -1.59625000e-04, 1.57008000e+01
7.08335000e-04, -1.54205000e-04, 1.56989000e+01
7.14745000e-04, -1.48862000e-04, 1.56967000e+01
7.21155000e-04, -1.43603000e-04, 1.56942000e+01
7.27565000e-04, -1.38433000e-04, 1.56915000e+01
7.33975000e-04, -1.33355000e-04, 1.56885000e+01
7.40385000e-04, -1.28375000e-04, 1.56852000e+01
7.46795000e-04, -1.23500000e-04, 1.56814000e+01
7.53205000e-04, -1.18735000e-04, 1.56773000e+01
7.59615000e-04, -1.14083000e-04, 1.56727000e+01
7.66025000e-04, -1.09550000e-04, 1.56676000e+01
7.72435000e-04, -1.05140000e-04, 1.56618000e+01
7.78845000e-04, -1.00858000e-04, 1.56554000e+01
7.85255000e-04, -9.67100000e-05, 1.56483000e+01
7.91665000e-04, -9.27000000e-05, 1.56404000e+01
7.98075000e-04, -8.88300000e-05, 1.56315000e+01
8.04485000e-04, -8.51025000e-05, 1.56217000e+01
8.10895000e-04, -8.15250000e-05, 1.56108000e+01
8.17305000e-04, -7.81025000e-05, 1.55986000e+01
8.23715000e-04, -7.48350000e-05, 1.55852000e+01
8.30125000e-04, -7.17250000e-05, 1.55705000e+01
8.36535000e-04, -6.87800000e-05, 1.55542000e+01
8.42945000e-04, -6.60000000e-05, 1.55364000e+01
8.49355000e-04, -6.33875000e-05, 1.55169000e+01
8.55765000e-04, -6.09500000e-05, 1.54957000e+01
8.62175000e-04, -5.86875000e-05, 1.54728000e+01
8.68585000e-04, -5.65975000e-05, 1.54481000e+01
8.75000000e-04, -5.46875000e-05, 1.54216000e+01
8.81415000e-04, -5.29600000e-05, 1.53934000e+01
8.87825000e-04, -5.14100000e-05, 1.53635000e+01
8.94235000e-04, -5.00450000e-05, 1.53320000e+01
9.00645000e-04, -4.88650000e-05, 1.52991000e+01
9.07055000e-04, -4.78725000e-05, 1.52648000e+01
9.13465000e-04, -4.70725000e-05, 1.52294000e+01
9.19875000e-04, -4.64575000e-05, 1.51930000e+01
9.26285000e-04, -4.60300000e-05, 1.51559000e+01
9.32695000e-04, -4.57925000e-05, 1.51184000e+01
9.39105000e-04, -4.57450000e-05, 1.50807000e+01
9.45515000e-04, -4.58875000e-05, 1.50431000e+01
9.51925000e-04, -4.62175000e-05, 1.50057000e+01
9.58335000e-04, -4.67400000e-05, 1.49690000e+01
9.64745000e-04, -4.74500000e-05, 1.49331000e+01
9.71155000e-04, -4.83475000e-05, 1.48982000e+01
9.77565000e-04, -4.94350000e-05, 1.48645000e+01
9.83975000e-04, -5.07050000e-05, 1.48323000e+01
9.90385000e-04, -5.21600000e-05, 1.48016000e+01
9.96795000e-04, -5.38000000e-05, 1.47725000e+01
1.00320500e-03, -5.56200000e-05, 1.47451000e+01
1.00961500e-03, -5.76200000e-05, 1.47195000e+01
1.01602500e-03, -5.97975000e-05, 1.46957000e+01
1.02243500e-03, -6.21500000e-05, 1.46737000e+01
1.02884500e-03, -6.46750000e-05, 1.46533000e+01
1.03525500e-03, -6.73700000e-05, 1.46347000e+01
1.04166500e-03, -7.02325000e-05, 1.46176000e+01
1.04807500e-03, -7.32600000e-05, 1.46021000e+01
1.05448500e-03, -7.64475000e-05, 1.45880000e+01
1.06089500e-03, -7.97925000e-05, 1.45752000e+01
1.06730500e-03, -8.32950000e-05, 1.45637000e+01
1.07371500e-03, -8.69475000e-05, 1.45533000e+01
1.08012500e-03, -9.07450000e-05, 1.45440000e+01
1.08653500e-03, -9.46875000e-05, 1.45356000e+01
1.09294500e-03, -9.87700000e-05, 1.45280000e+01
1.09935500e-03, -1.02988000e-04, 1.45213000e+01
1.10576500e-03, -1.07333000e-04, 1.45152000e+01
1.11217500e-03, -1.11803000e-04, 1.45098000e+01
1.11858500e-03, -1.16395000e-04, 1.45049000e+01
1.12500000e-03, -1.21105000e-04, 1.45005000e+01
1.13141500e-03, -1.25927000e-04, 1.44966000e+01
1.13782500e-03, -1.30855000e-04, 1.44930000e+01
1.14423500e-03, -1.35882000e-04, 1.44899000e+01
1.15064500e-03, -1.41007000e-04, 1.44870000e+01
1.15705500e-03, -1.46225000e-04, 1.44844000e+01
1.16346500e-03, -1.51525000e-04, 1.44821000e+01
1.16987500e-03, -1.56905000e-04, 1.44800000e+01
1.17628500e-03, -1.62362000e-04, 1.44781000e+01
1.18269500e-03, -1.67887000e-04, 1.44764000e+01
1.18910500e-03, -1.73475000e-04, 1.44748000e+01
1.19551500e-03, -1.79120000e-04, 1.44734000e+01
1.20192500e-03, -1.84817000e-04, 1.44721000e+01
1.20833500e-03, -1.90560000e-04, 1.44709000e+01
1.21474500e-03, -1.96340000e-04, 1.44698000e+01
1.22115500e-03, -2.02155000e-04, 1.44689000e+01
1.22756500e-03, -2.07998000e-04, 1.44680000e+01
1.23397500e-03, -2.13863000e-04, 1.44672000e+01
1.24038500e-03, -2.19740000e-04, 1.44666000e+01
1.24679500e-03, -2.25627000e-04, 1.44660000e+01
3.20500000e-06, -2.02577000e-04, 1.57197000e+01
9.61500000e-06, -2.07730000e-04, 1.57192000e+01
1.60250000e-05, -2.12872000e-04, 1.57187000e+01
2.24350000e-05, -2.18002000e-04, 1.57183000e+01
2.88450000e-05, -2.23115000e-04, 1.57179000e+01
3.52550000e-05, -2.28203000e-04, 1.57174000e+01
4.16650000e-05, -2.33260000e-04, 1.57170000e+01
4.80750000e-05, -2.38285000e-04, 1.57167000e+01
5.44850000e-05, -2.43270000e-04, 1.57163000e+01
6.08950000e-05, -2.48208000e-04, 1.57160000e+01
6.73050000e-05, -2.53097000e-04, 1.57157000e+01
7.37150000e-05, -2.57933000e-04, 1.57155000e+01
8.01250000e-05, -2.62705000e-04, 1.57152000e+01
8.65350000e-05, -2.67413000e-04, 1.57150000e+01
9.29450000e-05, -2.72053000e-04, 1.57148000e+01
9.93550000e-05, -2.76618000e-04, 1.57147000e+01
1.05765000e-04, -2.81103000e-04, 1.57145000e+01
1.12175000e-04, -2.85502000e-04, 1.57144000e+01
1.18585000e-04, -2.89812000e-04, 1.57143000e+01
1.25000000e-04, -2.94032000e-04, 1.57142000e+01
1.31415000e-04, -2.98155000e-04, 1.57142000e+01
1.37825000e-04, -3.02173000e-04, 1.57141000e+01
1.44235000e-04, -3.06085000e-04, 1.57141000e+01
1.50645000e-04, -3.09888000e-04, 1.57140000e+01
1.57055000e-04, -3.13575000e-04, 1.57140000e+01
1.63465000e-04, -3.17145000e-04, 1.57140000e+01
1.69875000e-04, -3.20595000e-04, 1.57140000e+01
1.76285000e-04, -3.23920000e-04, 1.57140000e+01
1.82695000e-04, -3.27115000e-04, 1.57140000e+01
